-33.036,-71.62963,PPLA,Valparaíso,CL,282448
-33.04752,-71.44249,PPLA2,Quilpué,CL,130263
-33.45694,-70.64827,PPLC,Santiago,CL,4837295
-35.4264,-71.65542,PPLA,Talca,CL,197479
-36.82699,-73.04977,PPLA,Concepción,CL,215413
-38.73965,-72.59842,PPLA,Temuco,CL,238129
22.27832,114.17469,PPLC,Hong Kong,HK,7012738
42.87,74.59,PPLC,Bishkek,KG,900000
33.6,130.41667,PPLA,Fukuoka,JP,1392289
36.6,136.61667,PPLA,Kanazawa,JP,458937
32.80589,130.69181,PPLA,Kumamoto,JP,680423
39.71667,140.11667,PPLA,Akita,JP,320069
33.55,133.53333,PPLA,Kochi,JP,335570
35.42291,136.76039,PPLA,Gifu-shi,JP,397714
35.02107,135.75385,PPLA,Kyoto,JP,1459640
34.4,132.45,PPLA,Hiroshima,JP,1143841
34.98333,138.38333,PPLA,Shizuoka,JP,701561
35.6,140.11667,PPLA,Chiba,JP,919729
43.06667,141.35,PPLA,Sapporo,JP,1883027
35.43333,139.65,PPLA,Yokohama,JP,3574443
35.6895,139.69171,PPLC,Tokyo,JP,8336599
35.90807,139.65657,PPLA,Saitama,JP,1193350
26.21667,127.68333,PPLA,Naha,JP,300795
32.75,129.88333,PPLA,Nagasaki,JP,410204
36.7,137.21667,PPLA,Toyama,JP,325532
37.88637,139.00589,PPLA,Niigata,JP,505272
34.68505,135.80485,PPLA,Nara-shi,JP,367353
34.65,133.93333,PPLA,Okayama,JP,639652
38.26667,140.86667,PPLA,Sendai,JP,1063103
34.69374,135.50218,PPLA,Osaka,JP,2592413
31.91667,131.41667,PPLA,Miyazaki,JP,311203
33.83916,132.76574,PPLA,Matsuyama,JP,443322
34.23333,135.16667,PPLA,Wakayama,JP,351000
34.33333,134.05,PPLA,Takamatsu,JP,334223
35.18147,136.90641,PPLA,Nagoya,JP,2191279
33.23333,131.6,PPLA,Ōita,JP,448907
34.6913,135.183,PPLA,Kobe,JP,1528478
36.65,138.18333,PPLA,Nagano,JP,360176
